Year,Trade_Flow,Partner_ISO,Partner_Country,HS_Code,Product_Description,Value_USD
2019,Export,FIN,Finland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1944729.8
2019,Export,FRA,France,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1532215.98
2019,Export,DEU,Germany,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,13318965.32
2019,Export,GHA,Ghana,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,104121.97
2019,Export,GRC,Greece,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2351825.6
2019,Export,HKG,"China, Hong Kong SAR",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,7128845.53
2019,Export,IDN,Indonesia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1087054.0
2019,Export,IRQ,Iraq,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,732849.0
2019,Export,ISR,Israel,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,19119401.65
2019,Export,ITA,Italy,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4327021.32
2019,Export,CIV,Côte d'Ivoire,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,107260.0
2019,Export,JPN,Japan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,214214350.09
2019,Export,KAZ,Kazakhstan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,52418.7
2019,Export,KOR,Rep. of Korea,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,64857912.51
2019,Export,KWT,Kuwait,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,553500.39
2019,Export,LAO,Lao People's Dem. Rep.,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3784969.58
2019,Export,LVA,Latvia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,590464.2
2019,Export,LTU,Lithuania,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,193131.3
2019,Export,MYS,Malaysia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1832175.9
2019,Export,MLT,Malta,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,67868.4
2019,Export,MEX,Mexico,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,132350.0
2019,Export,S19,"Other Asia, nes",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,7299053.89
2019,Export,MAR,Morocco,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,99000.0
2019,Export,NLD,Netherlands,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,10174479.09
2019,Export,NZL,New Zealand,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1516734.25
2019,Export,NGA,Nigeria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,25863.16
2019,Export,NOR,Norway,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2729360.25
2019,Export,PAK,Pakistan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,16860.0
2019,Export,PAN,Panama,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,360230.34
2019,Export,PER,Peru,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2654568.0
2019,Export,PHL,Philippines,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,268099.0
2019,Export,POL,Poland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,820200.0
2019,Export,PRT,Portugal,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1493694.7
2019,Export,QAT,Qatar,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,168919.86
2019,Export,ROU,Romania,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,863224.13
2019,Export,RUS,Russian Federation,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,208113.12
2019,Export,SAU,Saudi Arabia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,229258.35
2019,Export,IND,India,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3870.0
2019,Export,SGP,Singapore,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,12458882.96
2019,Export,SVN,Slovenia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,874802.63
2019,Export,ESP,Spain,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,18995420.6
2019,Export,SWE,Sweden,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,709741.51
2019,Export,CHE,Switzerland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,47132.16
2019,Export,THA,Thailand,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,55588212.73
2019,Export,ARE,United Arab Emirates,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,837815.64
2019,Export,TUN,Tunisia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,364064.24
2019,Export,TUR,Türkiye,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,851546.4
2019,Export,UKR,Ukraine,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,6756755.18
2019,Export,EGY,Egypt,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,8970679.63
2019,Export,GBR,United Kingdom,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3476702.86
2019,Export,TZA,United Rep. of Tanzania,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,76856.0
2019,Export,USA,USA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,144842637.66
2019,Export,ARG,Argentina,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",11520.0
2019,Export,AUS,Australia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",81223249.7
2019,Export,AUT,Austria,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",888280.75
2019,Export,BEL,Belgium,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",26441112.01
2019,Export,KHM,Cambodia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",152391.04
2019,Export,CAN,Canada,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",77129796.72
2019,Export,CHL,Chile,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1182010.47
2019,Export,CHN,China,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",9097798.39
2019,Export,COL,Colombia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",173233.0
2019,Export,CRI,Costa Rica,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",193614.0
2019,Export,CYP,Cyprus,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",557469.55
2019,Export,CZE,Czechia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",344362.94
2019,Export,DNK,Denmark,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",23629763.45
2019,Export,DOM,Dominican Rep.,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",99110.0
2019,Export,FIN,Finland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",418877.0
2019,Export,FRA,France,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",29934193.8
2019,Export,DEU,Germany,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",64237467.54
2019,Export,GHA,Ghana,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",67855.67
2019,Export,HKG,"China, Hong Kong SAR",1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",15355442.8
2019,Export,HUN,Hungary,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",60239.5
2019,Export,IDN,Indonesia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",630828.94
2019,Export,IRQ,Iraq,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",767997.29
2019,Export,IRL,Ireland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1101155.78
2019,Export,ISR,Israel,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5925719.97
2019,Export,ITA,Italy,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",18272218.57
2019,Export,JPN,Japan,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",315946909.72
2019,Export,KEN,Kenya,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",77609.61
2019,Export,KOR,Rep. of Korea,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",135769450.89
2019,Export,KWT,Kuwait,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",951445.15
2019,Export,LVA,Latvia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",361099.64
2019,Export,LTU,Lithuania,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",759681.03
2019,Export,MYS,Malaysia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2266215.99
2019,Export,MLT,Malta,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",121329.52
2019,Export,MEX,Mexico,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",384363.64
2019,Export,S19,"Other Asia, nes",1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",9812140.12
2019,Export,NLD,Netherlands,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",62973791.21
2019,Export,NZL,New Zealand,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",6233462.08
2019,Export,NGA,Nigeria,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",234119.82
2019,Export,NOR,Norway,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1169388.86
2019,Export,PAK,Pakistan,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",54902.29
2019,Export,PAN,Panama,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",248575.0
2019,Export,PER,Peru,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",228077.42
2019,Export,PHL,Philippines,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",400592.16
2019,Export,POL,Poland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5191199.95
2019,Export,PRT,Portugal,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",18017438.73
2019,Export,QAT,Qatar,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",450805.92
2019,Export,ROU,Romania,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1244709.21
2019,Export,RUS,Russian Federation,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",989343.78
2019,Export,SGP,Singapore,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",6752788.1
2019,Export,SVN,Slovenia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",117722.0
2019,Export,ZAF,South Africa,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1813914.76
2019,Export,ESP,Spain,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",20142312.99
2019,Export,SWE,Sweden,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",3976771.63
2019,Export,CHE,Switzerland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",6900321.32
2019,Export,THA,Thailand,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2925777.26
2019,Export,ARE,United Arab Emirates,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1460364.21
2019,Export,TUR,Türkiye,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",166783.4
2019,Export,UKR,Ukraine,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",453676.3
2019,Export,EGY,Egypt,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",100814.0
2019,Export,GBR,United Kingdom,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",105419091.91
2019,Export,USA,USA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",433424109.89
2019,Export,URY,Uruguay,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4930.0
2019,Export,VEN,Venezuela,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",27760.0
2020,Export,DZA,Algeria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3082953.7
2020,Export,AGO,Angola,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",432062.0
2020,Export,AZE,Azerbaijan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",65134.5
2020,Export,ARG,Argentina,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3713594.9
2020,Export,AUS,Australia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",137429834.288
2020,Export,AUT,Austria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1000349.11
2020,Export,BGD,Bangladesh,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",630480.02
2020,Export,BEL,Belgium,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",101853328.324
2020,Export,BRA,Brazil,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",48179049.606
2020,Export,BRN,Brunei Darussalam,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1256709.856
2020,Export,BGR,Bulgaria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",511950.0
2020,Export,MMR,Myanmar,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",143458.0
2020,Export,BLR,Belarus,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1075178.0
2020,Export,KHM,Cambodia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",37426780.045
2020,Export,CMR,Cameroon,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",299806.24
2020,Export,CAN,Canada,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",150787629.621
2020,Export,LKA,Sri Lanka,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3940097.504
2020,Export,CHL,Chile,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",11770640.112
2020,Export,CHN,China,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1161824051.924
2020,Export,COL,Colombia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",35317139.51
2020,Export,COG,Congo,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1478313.5
2020,Export,CRI,Costa Rica,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3793198.44
2020,Export,HRV,Croatia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",846020.3
2020,Export,CYP,Cyprus,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1695782.2
2020,Export,CZE,Czechia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1592982.07
2020,Export,DNK,Denmark,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",20706211.735
2020,Export,DOM,Dominican Rep.,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5828632.074
2020,Export,ECU,Ecuador,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1679751.534
2020,Export,EST,Estonia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",358344.194
2020,Export,FIN,Finland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",389104.4
2020,Export,FRA,France,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",46181269.908
2020,Export,DEU,Germany,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",100828135.618
2020,Export,GHA,Ghana,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",733669.336
2020,Export,GRC,Greece,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3127970.882
2020,Export,HKG,"China, Hong Kong SAR",3,"Fish and crustaceans, molluscs and other aquatic invertebrates",144094586.205
2020,Export,HUN,Hungary,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2232464.26
2020,Export,IDN,Indonesia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3049828.216
2020,Export,IRQ,Iraq,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2142658.525
2020,Export,IRL,Ireland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1046666.7
2020,Export,ISR,Israel,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",31852368.528
2020,Export,ITA,Italy,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",58491497.826
2020,Export,CIV,Côte d'Ivoire,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3270167.4
2020,Export,JPN,Japan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",902685056.671
2020,Export,KAZ,Kazakhstan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",118795.077
2020,Export,KEN,Kenya,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",866043.962
2020,Export,KOR,Rep. of Korea,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",583506795.818
2020,Export,KWT,Kuwait,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4137251.316
2020,Export,LAO,Lao People's Dem. Rep.,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",951061.615
2020,Export,LVA,Latvia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1370584.945
2020,Export,LTU,Lithuania,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",15084613.13
2020,Export,MYS,Malaysia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",102500881.701
2020,Export,MLT,Malta,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",233183.0
2020,Export,MEX,Mexico,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",61319525.152
2020,Export,S19,"Other Asia, nes",3,"Fish and crustaceans, molluscs and other aquatic invertebrates",97949131.675
2020,Export,MAR,Morocco,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1170741.19
2020,Export,MOZ,Mozambique,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",120000.0
2020,Export,NLD,Netherlands,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",143502875.957
2020,Export,NZL,New Zealand,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",9358501.52
2020,Export,NGA,Nigeria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",436238.64
2020,Export,NOR,Norway,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5950677.015
2020,Export,PAK,Pakistan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",12066780.767
2020,Export,PAN,Panama,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2890639.1
2020,Export,PER,Peru,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3741757.21
2020,Export,PHL,Philippines,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",53556353.576
2020,Export,POL,Poland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",26096267.117
2020,Export,PRT,Portugal,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",22726050.415
2020,Export,QAT,Qatar,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6544771.386
2020,Export,ROU,Romania,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5189373.32
2020,Export,RUS,Russian Federation,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",118360258.566
2020,Export,SAU,Saudi Arabia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",700752.425
2020,Export,SEN,Senegal,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",898463.0
2020,Export,IND,India,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",9758318.576
2020,Export,SGP,Singapore,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",69634488.021
2020,Export,SVK,Slovakia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",117098.0
2020,Export,SVN,Slovenia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2374211.73
2020,Export,ZAF,South Africa,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2529117.291
2020,Export,ESP,Spain,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",26763413.975
2020,Export,SWE,Sweden,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",8989806.334
2020,Export,CHE,Switzerland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",23121098.217
2020,Export,THA,Thailand,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",198122248.697
2020,Export,ARE,United Arab Emirates,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",38002623.448
2020,Export,TUR,Türkiye,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5084986.248
2020,Export,UKR,Ukraine,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",19931381.351
2020,Export,EGY,Egypt,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",20572400.314
2020,Export,GBR,United Kingdom,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",196132769.014
2020,Export,USA,USA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",827466472.631
2020,Export,URY,Uruguay,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1486491.25
2020,Export,UZB,Uzbekistan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",14338.5
2020,Export,VEN,Venezuela,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",749439.5
2020,Export,AGO,Angola,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,333087.5
2020,Export,ARG,Argentina,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,78389.5
2020,Export,AUS,Australia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,10141829.755
2020,Export,BEL,Belgium,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3042178.928
2020,Export,BGR,Bulgaria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,631523.0
2020,Export,MMR,Myanmar,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,567694.5
2020,Export,KHM,Cambodia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,13342945.18
2020,Export,CAN,Canada,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,14390626.069
2020,Export,CHL,Chile,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3589302.8
2020,Export,CHN,China,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,8539033.07
2020,Export,COG,Congo,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,26481.25
2020,Export,HRV,Croatia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3538166.869
2020,Export,CYP,Cyprus,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,936162.448
2020,Export,CZE,Czechia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,105944.0
2020,Export,DNK,Denmark,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,553993.0
2020,Export,FIN,Finland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1715992.55
2020,Export,FRA,France,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1550225.971
2020,Export,DEU,Germany,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,16241770.908
2020,Export,GHA,Ghana,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,57344.673
2020,Export,GRC,Greece,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1816308.18
2020,Export,HKG,"China, Hong Kong SAR",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,6778339.902
2020,Export,HUN,Hungary,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,32940.0
2020,Export,IDN,Indonesia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,38000.0
2020,Export,IRQ,Iraq,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,609020.0
2020,Export,IRL,Ireland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,59016.0
2020,Export,ISR,Israel,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,14413694.32
2020,Export,ITA,Italy,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,10827896.194
2020,Export,CIV,Côte d'Ivoire,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,330384.0
2020,Export,JPN,Japan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,206130837.587
2020,Export,KOR,Rep. of Korea,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,52163449.752
2020,Export,KWT,Kuwait,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,433397.728
2020,Export,LAO,Lao People's Dem. Rep.,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1502227.873
2020,Export,LVA,Latvia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,648319.0
2020,Export,LTU,Lithuania,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,123131.0
2020,Export,MYS,Malaysia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3219902.486
2020,Export,MLT,Malta,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,24500.0
2020,Export,S19,"Other Asia, nes",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,9159799.558
2020,Export,MAR,Morocco,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,570240.0
2020,Export,NLD,Netherlands,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,8234611.831
2020,Export,NZL,New Zealand,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1363944.06
2020,Export,NGA,Nigeria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,100767.813
2020,Export,NOR,Norway,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2431171.906
2020,Export,PAK,Pakistan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,223460.105
2020,Export,PAN,Panama,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,480486.85
2020,Export,PER,Peru,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4554668.5
2020,Export,PHL,Philippines,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,509195.0
2020,Export,POL,Poland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,242657.825
2020,Export,PRT,Portugal,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,385343.938
2020,Export,QAT,Qatar,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,100261.074
2020,Export,ROU,Romania,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1360440.65
2020,Export,RUS,Russian Federation,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,117360.0
2020,Export,IND,India,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,81418.6
2020,Export,SGP,Singapore,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,16127903.195
2020,Export,SVN,Slovenia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1724908.801
