refYear,refMonth,reporterDesc,flowDesc,partnerDesc,classificationCode,cmdCode,cmdDesc,qty,qtyUnitAbbr,netWgt,fobvalue,primaryValue
52,2018,X,586,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,50941.032,True,684295.62,6
52,2018,X,591,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,39039.627,True,181490.0,6
52,2018,X,604,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,6254.174,True,84012.9,6
52,2018,X,608,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,48596.863,True,544470.42,6
52,2018,X,616,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,386401.569,True,4635235.03,6
52,2018,X,620,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,3658879.467,True,19036737.53,6
52,2018,X,634,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,32615.354,True,428455.93,6
52,2018,X,642,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,81049.781,True,1038364.35,6
52,2018,X,643,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,17871.105,True,96648.0,6
52,2018,X,682,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,18509.356,True,219136.4,6
52,2018,X,702,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,727165.948,True,7155671.89,6
52,2018,X,705,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,3842.242,True,43915.0,6
52,2018,X,710,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,210598.938,True,2766877.13,6
52,2018,X,724,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,3441403.075,True,17984856.27,6
52,2018,X,752,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,284990.366,True,3507136.26,6
52,2018,X,757,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,668126.68,True,8876046.02,6
52,2018,X,764,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,385408.148,True,4634802.41,6
52,2018,X,784,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,205050.512,True,2608806.61,6
52,2018,X,792,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,22001.461,True,269206.56,6
52,2018,X,804,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,15445.151,True,207168.5,6
52,2018,X,818,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,18425.776,True,114079.0,6
52,2018,X,826,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,9694203.549,True,124861952.85,6
52,2018,X,842,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,38454426.817,True,483216226.99,6
52,2018,X,858,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,3146.167,True,33664.0,6
52,2018,X,862,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,5967.092,True,80156.5,6
52,2019,X,0,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,6205145147.47,4
52,2019,X,12,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,10710244.7,4
52,2019,X,24,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1011045.0,4
52,2019,X,31,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,140289.0,4
52,2019,X,32,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2590673.45,4
52,2019,X,36,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,115220838.14,4
52,2019,X,40,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,888988.34,4
52,2019,X,50,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1099478.24,4
52,2019,X,56,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,98390085.67,4
52,2019,X,76,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,62965419.01,4
52,2019,X,96,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1871351.58,4
52,2019,X,100,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1372569.57,4
52,2019,X,104,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2271649.6,4
52,2019,X,112,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2445583.25,4
52,2019,X,116,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,30876859.54,4
52,2019,X,120,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,4423485.4,4
52,2019,X,124,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,142615368.17,4
52,2019,X,144,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,6958582.61,4
52,2019,X,152,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,12511682.93,4
52,2019,X,156,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1214590404.41,4
52,2019,X,170,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,48350240.08,4
52,2019,X,178,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,740414.2,4
52,2019,X,188,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,6455569.86,4
52,2019,X,191,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2498437.3,4
52,2019,X,196,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3890745.1,4
52,2019,X,203,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3421482.9,4
52,2019,X,208,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,20473241.71,4
52,2019,X,214,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,11072776.11,4
52,2019,X,218,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,854042.92,4
52,2019,X,233,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,745652.15,4
52,2019,X,246,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,446734.36,4
52,2019,X,251,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,67740984.89,4
52,2019,X,276,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,109781055.34,4
52,2019,X,288,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,974711.52,4
52,2019,X,300,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,6052169.14,4
52,2019,X,344,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,138530740.31,4
52,2019,X,348,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1163892.77,4
52,2019,X,360,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3662337.98,4
52,2019,X,368,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,10554470.93,4
52,2019,X,372,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1071357.58,4
52,2019,X,376,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,40520338.23,4
52,2019,X,380,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,82560592.53,4
52,2019,X,384,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2340416.7,4
52,2019,X,392,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,926115841.41,4
52,2019,X,404,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,291254.37,4
52,2019,X,410,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,580966648.63,4
52,2019,X,414,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,4999280.39,4
52,2019,X,418,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,572460.0,4
52,2019,X,428,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1596931.69,4
52,2019,X,440,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,16288059.49,4
52,2019,X,458,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,110303604.07,4
52,2019,X,470,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,690646.77,4
52,2019,X,484,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,111096397.84,4
52,2019,X,490,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,104437990.88,4
52,2019,X,504,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,4025063.06,4
52,2019,X,528,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,141644509.25,4
52,2019,X,554,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,11016914.14,4
52,2019,X,566,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,558248.3,4
52,2019,X,579,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3189392.77,4
52,2019,X,586,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,13844650.44,4
52,2019,X,591,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,4879515.07,4
52,2019,X,604,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5518694.2,4
52,2019,X,608,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,119600284.32,4
52,2019,X,616,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,19306012.74,4
52,2019,X,620,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,29978356.63,4
52,2019,X,634,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,7918095.88,4
52,2019,X,642,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,4552556.69,4
52,2019,X,643,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,101395005.79,4
52,2019,X,682,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,10164.0,4
52,2019,X,686,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,735663.3,4
52,2019,X,699,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,25481088.66,4
52,2019,X,702,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,80476759.74,4
52,2019,X,705,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2915698.57,4
52,2019,X,710,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,4649298.46,4
52,2019,X,724,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,39847627.34,4
52,2019,X,752,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,9903027.4,4
52,2019,X,757,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,14176496.22,4
52,2019,X,764,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,232466655.29,4
52,2019,X,784,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,54807499.25,4
52,2019,X,788,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1427024.0,4
52,2019,X,792,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,10056056.27,4
52,2019,X,804,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,18394859.86,4
52,2019,X,818,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,36651275.1,4
52,2019,X,826,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,171454368.74,4
52,2019,X,842,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,896142952.48,4
52,2019,X,858,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2345032.5,4
52,2019,X,860,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,94315.0,4
52,2019,X,862,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1465867.25,4
52,2019,X,0,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,122387493.332,True,676134745.32,6
52,2019,X,12,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,54281.378,True,285484.64,6
52,2019,X,24,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,38250.941,True,201175.0,6
52,2019,X,36,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,2265106.909,True,10811599.44,6
52,2019,X,56,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,617318.0,True,3202167.67,6
52,2019,X,76,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,7199.125,True,37862.7,6
52,2019,X,100,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,225172.409,True,1135920.0,6
52,2019,X,104,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,17936.408,True,98175.18,6
52,2019,X,116,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,3092885.16,True,15688417.52,6
52,2019,X,124,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1819028.088,True,9555625.51,6
52,2019,X,152,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,436982.04,True,2292797.8,6
52,2019,X,156,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1524089.599,True,7610227.18,6
52,2019,X,191,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,570340.808,True,2990022.01,6
52,2019,X,196,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,49827.39,True,262059.57,6
52,2019,X,208,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,7700.763,True,37044.4,6
52,2019,X,214,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,20906.988,True,109957.12,6
52,2019,X,246,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,381758.874,True,1944729.8,6
52,2019,X,251,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,320207.728,True,1532215.98,6
52,2019,X,276,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,2564842.354,True,13318965.32,6
52,2019,X,288,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,19836.446,True,104121.97,6
52,2019,X,300,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,450053.504,True,2351825.6,6
52,2019,X,344,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1078890.462,True,7128845.53,6
52,2019,X,360,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,207431.373,True,1087054.0,6
52,2019,X,368,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,141849.067,True,732849.0,6
52,2019,X,376,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,3696287.774,True,19119401.65,6
52,2019,X,380,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,842116.924,True,4327021.32,6
52,2019,X,384,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,20394.164,True,107260.0,6
52,2019,X,392,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,33800935.787,True,214214350.09,6
52,2019,X,398,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,9966.768,True,52418.7,6
52,2019,X,410,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,12603101.306,True,64857912.51,6
52,2019,X,414,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,108027.635,True,553500.39,6
52,2019,X,418,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,717272.022,True,3784969.58,6
52,2019,X,428,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,122850.461,True,590464.2,6
52,2019,X,440,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,36721.531,True,193131.3,6
52,2019,X,458,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,359322.419,True,1832175.9,6
52,2019,X,470,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,12904.338,True,67868.4,6
52,2019,X,484,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,26158.955,True,132350.0,6
52,2019,X,490,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1194543.173,True,7299053.89,6
52,2019,X,504,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,18823.627,True,99000.0,6
52,2019,X,528,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1976832.208,True,10174479.09,6
52,2019,X,554,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,301462.186,True,1516734.25,6
52,2019,X,566,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,5111.849,True,25863.16,6
52,2019,X,579,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,520419.188,True,2729360.25,6
52,2019,X,586,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,3394.211,True,16860.0,6
52,2019,X,591,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,78632.528,True,360230.34,6
52,2019,X,604,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,531351.702,True,2654568.0,6
52,2019,X,608,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,54267.5,True,268099.0,6
52,2019,X,616,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,155950.898,True,820200.0,6
52,2019,X,620,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,312028.438,True,1493694.7,6
52,2019,X,634,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,32105.305,True,168919.86,6
52,2019,X,642,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,173113.153,True,863224.13,6
52,2019,X,643,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,39570.139,True,208113.12,6
52,2019,X,682,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,43590.643,True,229258.35,6
52,2019,X,699,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,781.133,True,3870.0,6
52,2019,X,702,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,2170872.924,True,12458882.96,6
52,2019,X,705,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,167495.203,True,874802.63,6
52,2019,X,724,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,3648751.904,True,18995420.6,6
52,2019,X,752,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,136974.633,True,709741.51,6
52,2019,X,757,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,9462.429,True,47132.16,6
52,2019,X,764,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,10280707.419,True,55588212.73,6
52,2019,X,784,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,172858.647,True,837815.64,6
52,2019,X,788,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,69222.318,True,364064.24,6
52,2019,X,792,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,163927.344,True,851546.4,6
52,2019,X,804,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1271255.342,True,6756755.18,6
52,2019,X,818,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1756514.438,True,8970679.63,6
52,2019,X,826,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,690396.535,True,3476702.86,6
52,2019,X,834,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,15190.575,True,76856.0,6
52,2019,X,842,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,28123929.847,True,144842637.66,6
52,2019,X,0,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,138360916.911,True,1505469498.39,6
52,2019,X,32,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,2745.82,True,11520.0,6
52,2019,X,36,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,7063042.164,True,81223249.7,6
52,2019,X,40,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,75863.353,True,888280.75,6
52,2019,X,56,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,2496576.812,True,26441112.01,6
52,2019,X,116,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,10009.761,True,152391.04,6
52,2019,X,124,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,6653034.758,True,77129796.72,6
52,2019,X,152,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,107880.519,True,1182010.47,6
52,2019,X,156,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,778016.416,True,9097798.39,6
52,2019,X,170,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,28394.981,True,173233.0,6
52,2019,X,188,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,21911.686,True,193614.0,6
52,2019,X,196,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,47058.965,True,557469.55,6
52,2019,X,203,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,81236.908,True,344362.94,6
52,2019,X,208,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,2175112.726,True,23629763.45,6
52,2019,X,214,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,23623.108,True,99110.0,6
52,2019,X,246,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,35359.632,True,418877.0,6
52,2019,X,251,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,2380007.348,True,29934193.8,6
52,2019,X,276,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,5877706.828,True,64237467.54,6
52,2019,X,288,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,6614.273,True,67855.67,6
52,2019,X,344,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,1445510.07,True,15355442.8,6
52,2019,X,348,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,5481.862,True,60239.5,6
52,2019,X,360,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,33825.811,True,630828.94,6
52,2019,X,368,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,64830.73,True,767997.29,6
52,2019,X,372,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,95286.942,True,1101155.78,6
52,2019,X,376,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,612734.071,True,5925719.97,6
52,2019,X,380,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,3917486.001,True,18272218.57,6
52,2019,X,392,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,26915262.771,True,315946909.72,6
52,2019,X,404,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,6551.439,True,77609.61,6
52,2019,X,410,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,12227931.04,True,135769450.89,6
52,2019,X,414,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,81732.5,True,951445.15,6
52,2019,X,428,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,32317.142,True,361099.64,6
52,2019,X,440,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,69521.419,True,759681.03,6
52,2019,X,458,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,225140.932,True,2266215.99,6
52,2019,X,470,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,16693.392,True,121329.52,6
52,2019,X,484,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,50913.217,True,384363.64,6
52,2019,X,490,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,851234.893,True,9812140.12,6
52,2019,X,528,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,5770673.54,True,62973791.21,6
52,2019,X,554,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,542871.102,True,6233462.08,6
52,2019,X,566,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,19763.297,True,234119.82,6
52,2019,X,579,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,100866.635,True,1169388.86,6
52,2019,X,586,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,4634.594,True,54902.29,6
52,2019,X,591,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,32510.347,True,248575.0,6
