refYear,partnerISO,partnerDesc,flowDesc,cmdCode,cmdDesc,primaryValue
2020,MAR,Morocco,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,570240.0
2020,NLD,Netherlands,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,8234611.831
2020,NZL,New Zealand,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1363944.06
2020,NGA,Nigeria,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,100767.813
2020,NOR,Norway,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2431171.906
2020,PAK,Pakistan,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,223460.105
2020,PAN,Panama,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,480486.85
2020,PER,Peru,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4554668.5
2020,PHL,Philippines,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,509195.0
2020,POL,Poland,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,242657.825
2020,PRT,Portugal,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,385343.938
2020,QAT,Qatar,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,100261.074
2020,ROU,Romania,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1360440.65
2020,RUS,Russian Federation,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,117360.0
2020,IND,India,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,81418.6
2020,SGP,Singapore,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,16127903.195
2020,SVN,Slovenia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1724908.801
2020,ESP,Spain,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,16233931.5
2020,SWE,Sweden,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,647152.16
2020,CHE,Switzerland,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,221002.242
2020,THA,Thailand,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,40231521.987
2020,ARE,United Arab Emirates,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1756529.408
2020,TUR,Türkiye,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1128836.5
2020,UKR,Ukraine,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,5916287.9
2020,EGY,Egypt,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,15197371.526
2020,GBR,United Kingdom,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,20066254.188
2020,USA,USA,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,189687818.922
2020,VEN,Venezuela,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,155315.0
2020,ARG,Argentina,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",256668.75
2020,AUS,Australia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",80180388.504
2020,AUT,Austria,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1072878.8
2020,BEL,Belgium,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",29340398.007
2020,KHM,Cambodia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",102591.08
2020,CAN,Canada,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",97626557.118
2020,CHL,Chile,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",3783606.201
2020,CHN,China,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",10107588.17
2020,COL,Colombia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",172901.33
2020,CRI,Costa Rica,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5000.0
2020,CYP,Cyprus,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",140395.7
2020,CZE,Czechia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",250051.36
2020,DNK,Denmark,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",23436235.83
2020,DOM,Dominican Rep.,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",406324.328
2020,FIN,Finland,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",949164.3
2020,FRA,France,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",32016333.781
2020,DEU,Germany,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",61991897.084
2020,GHA,Ghana,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",78983.784
2020,GRC,Greece,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",86195.4
2020,HKG,"China, Hong Kong SAR",Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",13692993.827
2020,HUN,Hungary,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",223195.8
2020,IDN,Indonesia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",471756.0
2020,IRQ,Iraq,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",556386.2
2020,IRL,Ireland,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",3810267.481
2020,ISR,Israel,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",7871523.299
2020,ITA,Italy,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",21418073.928
2020,JPN,Japan,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",313982581.955
2020,KEN,Kenya,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",136174.446
2020,KOR,Rep. of Korea,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",133055720.68
2020,KWT,Kuwait,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2262955.706
2020,LVA,Latvia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",437923.0
2020,LTU,Lithuania,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1312776.66
2020,MYS,Malaysia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2469787.12
2020,MLT,Malta,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",63380.0
2020,MEX,Mexico,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",394048.0
2020,S19,"Other Asia, nes",Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",10906744.71
2020,NLD,Netherlands,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",65849778.233
2020,NZL,New Zealand,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5428876.409
2020,NGA,Nigeria,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",362414.7
2020,NOR,Norway,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1382470.301
2020,PAK,Pakistan,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",61988.358
2020,PAN,Panama,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",148560.0
2020,PER,Peru,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",837004.8
2020,PHL,Philippines,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",87395.64
2020,POL,Poland,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4586755.1
2020,PRT,Portugal,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",16679936.49
2020,QAT,Qatar,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",470993.67
2020,ROU,Romania,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2414807.0
2020,RUS,Russian Federation,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",16439979.673
2020,IND,India,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",66684.85
2020,SGP,Singapore,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",6333639.501
2020,ZAF,South Africa,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",3458710.598
2020,ESP,Spain,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",20624920.408
2020,SWE,Sweden,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4534736.58
2020,CHE,Switzerland,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",12765798.572
2020,THA,Thailand,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",3198756.49
2020,ARE,United Arab Emirates,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",10039244.444
2020,UKR,Ukraine,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",700641.24
2020,GBR,United Kingdom,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",128393243.747
2020,USA,USA,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",604231161.988
2020,URY,Uruguay,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",27716.0
2021,DZA,Algeria,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1492575.08
2021,AGO,Angola,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",136200.0
2021,ARG,Argentina,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4423093.287
2021,AUS,Australia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",168704343.629
2021,AUT,Austria,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",781994.23
2021,BGD,Bangladesh,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",436750.5
2021,BEL,Belgium,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",117968462.873
2021,BRA,Brazil,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",71005439.709
2021,BRN,Brunei Darussalam,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1649859.052
2021,BGR,Bulgaria,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",873729.2
2021,MMR,Myanmar,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",119555.0
2021,BLR,Belarus,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",11075608.45
2021,KHM,Cambodia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",20624227.791
2021,CMR,Cameroon,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1667808.699
2021,CAN,Canada,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",161194483.849
2021,LKA,Sri Lanka,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3260993.684
2021,CHL,Chile,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",14974468.854
2021,CHN,China,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",964336890.623
2021,COL,Colombia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",61367675.731
2021,COG,Congo,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1854527.9
2021,CRI,Costa Rica,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3655145.459
2021,HRV,Croatia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1201747.4
2021,CYP,Cyprus,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3121523.3
2021,CZE,Czechia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1220396.935
2021,DNK,Denmark,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",24122434.833
2021,DOM,Dominican Rep.,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",12907216.033
2021,ECU,Ecuador,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",961215.828
2021,EST,Estonia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",668794.31
2021,FIN,Finland,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",203430.0
2021,FRA,France,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",54619000.539
2021,DEU,Germany,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",117139624.223
2021,GHA,Ghana,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1660375.502
2021,GRC,Greece,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4028662.69
2021,HKG,"China, Hong Kong SAR",Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",127085018.612
2021,HUN,Hungary,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2498755.753
2021,IDN,Indonesia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4035149.64
2021,IRQ,Iraq,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",754184.1
2021,IRL,Ireland,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5072360.25
2021,ISR,Israel,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",44533965.769
2021,ITA,Italy,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",68845921.82
2021,CIV,Côte d'Ivoire,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6245448.85
2021,JPN,Japan,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",824736566.863
2021,KAZ,Kazakhstan,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",279024.63
2021,KEN,Kenya,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",391474.396
2021,KOR,Rep. of Korea,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",610733423.1
2021,KWT,Kuwait,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2954100.974
2021,LAO,Lao People's Dem. Rep.,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",703077.873
2021,LVA,Latvia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1129247.009
2021,LTU,Lithuania,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",21363046.201
2021,MYS,Malaysia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",117857265.462
2021,MLT,Malta,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",180031.3
2021,MEX,Mexico,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",90784824.956
2021,S19,"Other Asia, nes",Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",90675619.212
2021,MAR,Morocco,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1629812.572
2021,NLD,Netherlands,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",151345284.955
2021,NZL,New Zealand,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",9025378.838
2021,NGA,Nigeria,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",577748.8
2021,NOR,Norway,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5382917.375
2021,PAK,Pakistan,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",20680803.479
2021,PAN,Panama,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3581697.98
2021,PRY,Paraguay,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",114825.0
2021,PER,Peru,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5032846.338
2021,PHL,Philippines,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",88522337.748
2021,POL,Poland,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",29823147.121
2021,PRT,Portugal,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",19082937.379
2021,QAT,Qatar,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5512871.415
2021,ROU,Romania,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6884802.995
2021,RUS,Russian Federation,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",148700737.538
2021,SAU,Saudi Arabia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",28654209.57
2021,SEN,Senegal,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1340167.8
2021,IND,India,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",15873342.24
2021,SGP,Singapore,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",63928458.422
2021,SVK,Slovakia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",189570.0
2021,SVN,Slovenia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1416534.73
2021,ZAF,South Africa,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4419728.82
2021,ESP,Spain,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",32691568.362
2021,SWE,Sweden,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",12470290.158
2021,CHE,Switzerland,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",18872732.6
2021,THA,Thailand,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",228153255.799
2021,ARE,United Arab Emirates,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",42551068.386
2021,TUR,Türkiye,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3953249.44
2021,UKR,Ukraine,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",20889519.616
2021,EGY,Egypt,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",30834672.034
2021,GBR,United Kingdom,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",184791051.397
2021,TZA,United Rep. of Tanzania,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",267881.5
2021,USA,USA,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1259774199.239
2021,URY,Uruguay,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2437516.85
2021,UZB,Uzbekistan,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",458618.6
2021,VEN,Venezuela,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",740677.2
2021,AGO,Angola,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,92850.0
2021,ARG,Argentina,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,89320.0
2021,AUS,Australia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,12298276.302
2021,BEL,Belgium,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2401602.06
2021,BRA,Brazil,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,47580.0
2021,BGR,Bulgaria,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1008160.25
2021,KHM,Cambodia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,10152176.316
2021,CAN,Canada,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,14695619.866
2021,LKA,Sri Lanka,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,112700.0
2021,CHL,Chile,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1411925.0
2021,CHN,China,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1378337.097
2021,HRV,Croatia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3021147.218
2021,CYP,Cyprus,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1179525.9
2021,CZE,Czechia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,830033.4
2021,DNK,Denmark,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1001536.7
2021,DOM,Dominican Rep.,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,29913.62
2021,FIN,Finland,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1780155.85
2021,FRA,France,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2379093.682
2021,DEU,Germany,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,15136975.1
2021,GHA,Ghana,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,9823.28
2021,GRC,Greece,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1713060.63
2021,HKG,"China, Hong Kong SAR",Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,8999526.539
2021,IDN,Indonesia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,175507.0
2021,IRQ,Iraq,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,718297.5
2021,IRL,Ireland,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,36258.84
2021,ISR,Israel,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,23702037.08
2021,ITA,Italy,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,15008659.94
2021,CIV,Côte d'Ivoire,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,399914.0
2021,JPN,Japan,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,200221238.259
2021,KOR,Rep. of Korea,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,50334816.337
2021,KWT,Kuwait,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,299499.255
2021,LAO,Lao People's Dem. Rep.,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1450318.638
2021,LVA,Latvia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,515835.75
2021,LTU,Lithuania,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,244687.59
2021,MYS,Malaysia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2139266.049
2021,MLT,Malta,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,349969.38
2021,MEX,Mexico,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,541913.52
2021,S19,"Other Asia, nes",Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,9211624.912
2021,MAR,Morocco,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,46530.0
2021,NLD,Netherlands,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,5977291.996
2021,NZL,New Zealand,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1016475.098
2021,NGA,Nigeria,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,55878.011
2021,NOR,Norway,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2462565.13
2021,PAK,Pakistan,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,57025.0
2021,PAN,Panama,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,205490.0
2021,PER,Peru,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2038460.0
2021,PHL,Philippines,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,697392.95
2021,POL,Poland,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1033413.11
2021,PRT,Portugal,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,5355964.352
2021,QAT,Qatar,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,84801.654
2021,ROU,Romania,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1524574.2
2021,RUS,Russian Federation,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,158112.0
2021,SAU,Saudi Arabia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,306048.0
2021,IND,India,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,37190.0
2021,SGP,Singapore,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,11454445.358
2021,SVN,Slovenia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,957725.4
2021,ESP,Spain,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,11278737.15
2021,SWE,Sweden,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,498104.11
2021,CHE,Switzerland,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,302660.24
2021,THA,Thailand,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,32405098.321
2021,ARE,United Arab Emirates,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,652509.224
2021,TUR,Türkiye,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2203330.8
2021,UKR,Ukraine,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,7511613.808
2021,EGY,Egypt,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,15761088.506
2021,GBR,United Kingdom,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,11398854.686
2021,USA,USA,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,161956224.646
2021,VEN,Venezuela,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,417165.5
2021,ARG,Argentina,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",22275.0
2021,AUS,Australia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",83713654.199
2021,AUT,Austria,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1132295.45
2021,BEL,Belgium,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",28266467.454
2021,KHM,Cambodia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",52170.336
2021,CAN,Canada,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",89407220.194
2021,CHL,Chile,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1225478.982
2021,CHN,China,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",11702697.195
2021,COL,Colombia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",117300.506
2021,CRI,Costa Rica,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",130851.0
2021,CYP,Cyprus,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",414192.66
2021,CZE,Czechia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",549240.0
2021,DNK,Denmark,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",25887111.284
